scope,feature,class,pi_f1cls_mean,pi_f1cls_std
10.0,budget,grasp,0.019718049843945273,0.005637644417170529
10.0,nodes,grasp,0.006254523485620611,0.0023153398403386797
10.0,hull_vertices,grasp,-0.0007226693266274342,0.001358014856824001
10.0,hull_area,grasp,0.004639181290682637,0.0016180067546498515
10.0,hull_perimeter,grasp,0.0054201764981707925,0.0013785330379297892
10.0,hull_compactness,grasp,0.0012746188807841285,0.002266589285630948
10.0,density,grasp,0.005727033636627965,0.0025228542892988637
10.0,budget_per_node,grasp,0.03284536758640681,0.007704444160153156
10.0,rad_0_5__degree_min,grasp,0.002005406622439021,0.0017882929190724472
10.0,rad_0_5__degree_avg,grasp,0.005417887265713195,0.0013228588124255662
10.0,rad_0_5__clustering_avg,grasp,-0.00045334896691680006,0.002040745734524101
10.0,rad_1_0__clustering_avg,grasp,0.0011193337031597972,0.0029873396186369527
10.0,knn_3__degree_max,grasp,-2.6165237882014303e-05,0.001095094414112686
10.0,knn_3__degree_avg,grasp,0.0017608328665306594,0.0021411703577215516
10.0,knn_3__components,grasp,-0.0002950908582076472,0.0007690874139387373
10.0,knn_3__component_largest,grasp,0.0020777507419256656,0.003342758911566219
10.0,knn_3__component_avg_size,grasp,0.0012546304104139594,0.0007802114820468197
10.0,knn_3__clustering_avg,grasp,-0.0009365144714049256,0.0016669285601865278
10.0,knn_5__degree_max,grasp,0.0014178009464771435,0.0011808148233880763
10.0,knn_5__degree_avg,grasp,5.313881171016277e-05,0.0019261547885103276
10.0,knn_5__components,grasp,0.0001600855598489881,0.0005286132068365118
10.0,knn_5__clustering_avg,grasp,0.0012790881912385422,0.0015789950387513501
10.0,knn_8__degree_max,grasp,-0.0012561146335981598,0.0006232019110323123
10.0,knn_8__degree_avg,grasp,0.003219773947266158,0.0009721069238617893
10.0,knn_8__components,grasp,0.0025838516514715914,0.0007198033108918586
10.0,knn_8__clustering_avg,grasp,-0.0005388845474765924,0.002174395042238492
10.0,knn_12__degree_max,grasp,-0.002455953655652299,0.0015207641777055575
10.0,knn_12__degree_avg,grasp,0.002103928123261767,0.0012245499978513256
10.0,knn_12__components,grasp,0.0010598312663749442,0.001775251887251933
10.0,knn_12__clustering_avg,grasp,0.0036223020189954267,0.0003678657095717399
10.0,nng_plain__degree_max,grasp,-0.0014440788591687514,0.0005307016927219521
10.0,nng_plain__degree_avg,grasp,0.004069632967474357,0.0008007790987803613
10.0,nng_plain__component_largest,grasp,0.0030444750984403245,0.0016897071221269738
10.0,nng_plain__clustering_avg,grasp,0.0,0.0
10.0,delaunay__degree_max,grasp,-0.003072489432666847,0.0021813033802363688
10.0,delaunay__degree_avg,grasp,0.0006933610700994297,0.0012479795196838506
10.0,delaunay__clustering_avg,grasp,0.0005341865117942657,0.0023100342784971696
10.0,mst__degree_avg,grasp,0.0067490704426943935,0.002311946622708124
10.0,mst__mst_edge_sum,grasp,0.005845491126564228,0.0006357043644451945
10.0,mst__mst_edge_max,grasp,0.0018928640521848727,0.0019986977834016676
10.0,mst__mst_diameter,grasp,0.0013657004156825358,0.0018022354086572616
10.0,mst__mst_edge_sum_per_sqrtA,grasp,0.003140400387850839,0.0023760688774496033
10.0,mst__mst_edge_max_per_sqrtA,grasp,-0.0010361876927384105,0.000636126470923523
10.0,mst__mst_edge_sum_units_s,grasp,0.0031539349561446883,0.003032494133877357
10.0,mst__mst_edge_sum_units_m,grasp,-0.0045938584458074415,0.0019303493302138667
10.0,budget,greedy,0.05039309339559549,0.034029199204423925
10.0,nodes,greedy,0.06593256880002846,0.022638450601834507
10.0,hull_vertices,greedy,0.007329960577752393,0.0070418144449362376
10.0,hull_area,greedy,0.007343839323774637,0.005478795272705063
10.0,hull_perimeter,greedy,-0.004932331064730411,0.01001729520764393
10.0,hull_compactness,greedy,0.011949182473065367,0.006801356604758452
10.0,density,greedy,0.04026821499861751,0.009554242327065742
10.0,budget_per_node,greedy,0.16236380238448617,0.044755516179583496
10.0,rad_0_5__degree_min,greedy,0.0056371941581494275,0.010472841825225575
10.0,rad_0_5__degree_avg,greedy,0.02763218050673255,0.010006114016121349
10.0,rad_0_5__clustering_avg,greedy,0.018265950466353743,0.004309986234741856
10.0,rad_1_0__clustering_avg,greedy,-0.005785763796320964,0.011649251844718564
10.0,knn_3__degree_max,greedy,-0.0024793388429751985,0.002024371688250554
10.0,knn_3__degree_avg,greedy,0.009146237007199586,0.009235769430186894
10.0,knn_3__components,greedy,-0.0025332015953948737,0.009911339626678868
10.0,knn_3__component_largest,greedy,0.006598242060677417,0.018747732672896807
10.0,knn_3__component_avg_size,greedy,-0.005784473648557098,0.005546139102879793
10.0,knn_3__clustering_avg,greedy,-0.013209592196179365,0.01151206925145536
