scope,feature,class,pi_f1cls_mean,pi_f1cls_std
40.0,knn_12__components,vns,0.0,0.0
40.0,knn_12__clustering_avg,vns,-0.003458013673284177,0.002843880697901963
40.0,nng_plain__degree_max,vns,0.0,0.0
40.0,nng_plain__degree_avg,vns,0.0,0.0
40.0,nng_plain__component_largest,vns,0.0,0.0
40.0,nng_plain__clustering_avg,vns,0.0,0.0
40.0,delaunay__degree_max,vns,0.0,0.0
40.0,delaunay__degree_avg,vns,-0.0035235732009925693,0.0028769854712589957
40.0,delaunay__clustering_avg,vns,0.0034786869181773427,0.0028403359748098087
40.0,mst__degree_avg,vns,0.006898938764327367,0.006683835265654039
40.0,mst__mst_edge_sum,vns,-0.0035235732009925693,0.0028769854712589957
40.0,mst__mst_edge_max,vns,0.0011595623060591143,0.0023191246121182286
40.0,mst__mst_diameter,vns,0.0,0.0
40.0,mst__mst_edge_sum_per_sqrtA,vns,0.0023191246121182286,0.0028403359748098087
40.0,mst__mst_edge_max_per_sqrtA,vns,-0.0023490488006617126,0.0028769854712589957
40.0,mst__mst_edge_sum_units_s,vns,-0.0023490488006617126,0.0028769854712589957
40.0,mst__mst_edge_sum_units_m,vns,0.0,0.0
